date,Open,High,Low,Close,Volume,MarketCap
2024-12-30,93663.44751964067,93663.44751964067,93663.44751964067,93663.44751964067,24065314499.502274,1854872605738.8086
2024-12-31,92627.28213113277,92627.28213113277,92627.28213113277,92627.28213113277,57595164139.4709,1833188187477.531
2025-01-01,93507.85874741491,93507.85874741491,93507.85874741491,93507.85874741491,45327464907.74362,1851839954625.13
2025-01-02,94384.1761153871,94384.1761153871,94384.1761153871,94384.1761153871,23275007789.496334,1869193319140.2422
2025-01-03,96852.14681235075,96852.14681235075,96852.14681235075,96852.14681235075,45157338602.617516,1917905016063.62
2025-01-04,98084.34279280754,98084.34279280754,98084.34279280754,98084.34279280754,35721645948.10051,1942834829349.9563
2025-01-05,98256.73876849933,98256.73876849933,98256.73876849933,98256.73876849933,20979035420.980793,1946611205641.351
2025-01-06,98364.58946599838,98364.58946599838,98364.58946599838,98364.58946599838,20060293834.7155,1948339898718.8586
2025-01-07,102229.39453189743,102229.39453189743,102229.39453189743,102229.39453189743,46111387334.46171,2024825178619.8228
2025-01-08,96952.09886774956,96952.09886774956,96952.09886774956,96952.09886774956,60610257147.15405,1919133187081.3127
2025-01-09,95016.71440989176,95016.71440989176,95016.71440989176,95016.71440989176,65790469838.34392,1885313354913.7239
2025-01-10,92376.27578346101,92376.27578346101,92376.27578346101,92376.27578346101,65850881574.76184,1832933628117.9436
2025-01-11,94736.6267420969,94736.6267420969,94736.6267420969,94736.6267420969,63433655716.757095,1876836759923.398
2025-01-12,94559.55167224213,94559.55167224213,94559.55167224213,94559.55167224213,17836423168.41627,1874286243377.8525
2025-01-13,94454.77089638807,94454.77089638807,94454.77089638807,94454.77089638807,19608932595.53299,1870314882306.9236
2025-01-14,94456.3493746993,94456.3493746993,94456.3493746993,94456.3493746993,76328330233.31137,1870609367804.8223
2025-01-15,96574.07768799194,96574.07768799194,96574.07768799194,96574.07768799194,51241728228.81719,1912603332624.1123
2025-01-16,100313.15239828422,100313.15239828422,100313.15239828422,100313.15239828422,57637319739.543396,1986831430651.8647
2025-01-17,100044.57926776377,100044.57926776377,100044.57926776377,100044.57926776377,50150102497.2729,1980935754458.284
2025-01-18,104160.69358484233,104160.69358484233,104160.69358484233,104160.69358484233,69135117732.00064,2063854663834.0774
2025-01-19,104334.61575724394,104334.61575724394,104334.61575724394,104334.61575724394,49416447749.13053,2067151195362.0425
2025-01-20,101275.33714814208,101275.33714814208,101275.33714814208,101275.33714814208,72970313683.92325,2014842808849.5005
2025-01-21,101764.90860170545,101764.90860170545,101764.90860170545,101764.90860170545,120158523166.88387,2017837068202.1384
2025-01-22,106182.2368201815,106182.2368201815,106182.2368201815,106182.2368201815,95344290057.8965,2098829000928.49
2025-01-23,103673.53509537787,103673.53509537787,103673.53509537787,103673.53509537787,55030669602.56557,2054288661793.9773
