date,Open,High,Low,Close,Volume,MarketCap
2024-09-28,2698.1928212346033,2698.1928212346033,2698.1928212346033,2698.1928212346033,16468123574.12263,324681649929.6723
2024-09-29,2680.218702062471,2680.218702062471,2680.218702062471,2680.218702062471,9607072594.439383,322761939149.4107
2024-09-30,2659.611211611689,2659.611211611689,2659.611211611689,2659.611211611689,9570811494.068226,320146112155.9396
2024-10-01,2597.3411516834435,2597.3411516834435,2597.3411516834435,2597.3411516834435,17539259209.42195,312577514239.3695
2024-10-02,2451.631522589772,2451.631522589772,2451.631522589772,2451.631522589772,26538568534.282005,295243912099.71765
2024-10-03,2365.231040243019,2365.231040243019,2365.231040243019,2365.231040243019,20613586399.40693,284621591999.18945
2024-10-04,2348.0048369247393,2348.0048369247393,2348.0048369247393,2348.0048369247393,18771995105.191242,282601960212.3656
2024-10-05,2416.9184055552637,2416.9184055552637,2416.9184055552637,2416.9184055552637,15230883994.399237,290928251441.44226
2024-10-06,2415.4038137445546,2415.4038137445546,2415.4038137445546,2415.4038137445546,7362867897.959902,290706276902.6144
2024-10-07,2438.030912544012,2438.030912544012,2438.030912544012,2438.030912544012,7641011283.520121,293516242471.9333
2024-10-08,2422.7506412955013,2422.7506412955013,2422.7506412955013,2422.7506412955013,16943828822.371426,291612805733.03143
2024-10-09,2441.4651696200294,2441.4651696200294,2441.4651696200294,2441.4651696200294,13601054198.545612,294190554781.40424
2024-10-10,2367.615096789395,2367.615096789395,2367.615096789395,2367.615096789395,14384326799.317202,285084590935.4484
2024-10-11,2381.7817088014776,2381.7817088014776,2381.7817088014776,2381.7817088014776,14686776834.298496,286552629874.8065
2024-10-12,2435.7137843692162,2435.7137843692162,2435.7137843692162,2435.7137843692162,13097241431.234644,293162664953.97815
2024-10-13,2477.6130275578225,2477.6130275578225,2477.6130275578225,2477.6130275578225,8538997411.470292,298282533565.2097
2024-10-14,2466.8607267086663,2466.8607267086663,2466.8607267086663,2466.8607267086663,7516544091.44527,296977636559.92773
2024-10-15,2628.504376157751,2628.504376157751,2628.504376157751,2628.504376157751,21502937840.286705,316451494816.54065
2024-10-16,2602.0760435960988,2602.0760435960988,2602.0760435960988,2602.0760435960988,21986428173.14599,313216116600.22363
2024-10-17,2611.700159182395,2611.700159182395,2611.700159182395,2611.700159182395,16135687550.25065,314435102932.4304
2024-10-18,2603.1202923346113,2603.1202923346113,2603.1202923346113,2603.1202923346113,14330391810.475258,313194633306.5954
2024-10-19,2643.156520987104,2643.156520987104,2643.156520987104,2643.156520987104,16301885114.203026,318245706033.605
2024-10-20,2649.979289580214,2649.979289580214,2649.979289580214,2649.979289580214,7337169826.464913,318975355966.1185
2024-10-21,2742.9591411600395,2742.9591411600395,2742.9591411600395,2742.9591411600395,12697856633.571321,330127637903.2564
2024-10-22,2665.731938974013,2665.731938974013,2665.731938974013,2665.731938974013,17340865615.868176,320871813296.62164
2024-10-23,2619.5653130506435,2619.5653130506435,2619.5653130506435,2619.5653130506435,15418370745.51069,315286963217.6233
2024-10-24,2524.1038563091197,2524.1038563091197,2524.1038563091197,2524.1038563091197,19004341635.326817,303758669310.65466
2024-10-25,2536.234041319884,2536.234041319884,2536.234041319884,2536.234041319884,16708110976.636312,305016120148.3843
2024-10-26,2422.09328922875,2422.09328922875,2422.09328922875,2422.09328922875,23734197478.807434,290598017399.4684
2024-10-27,2479.3736032443317,2479.3736032443317,2479.3736032443317,2479.3736032443317,13434262241.34632,298518432454.89374
2024-10-28,2505.502947138879,2505.502947138879,2505.502947138879,2505.502947138879,8656317174.654642,301656245036.7335
2024-10-29,2564.8138556782997,2564.8138556782997,2564.8138556782997,2564.8138556782997,19560694034.693996,308760527470.31
2024-10-30,2638.637351278122,2638.637351278122,2638.637351278122,2638.637351278122,22541317733.245987,317633905084.8851
2024-10-31,2657.6141818494384,2657.6141818494384,2657.6141818494384,2657.6141818494384,22790792400.863556,320125387602.99
2024-11-01,2514.750787241073,2514.750787241073,2514.750787241073,2514.750787241073,20097565241.562813,302903644448.69275
2024-11-02,2513.8372870612066,2513.8372870612066,2513.8372870612066,2513.8372870612066,20396109310.40712,302633410028.4328
2024-11-03,2491.352150058657,2491.352150058657,2491.352150058657,2491.352150058657,8253307127.229915,299972542553.578
2024-11-04,2456.979687344711,2456.979687344711,2456.979687344711,2456.979687344711,14546539750.496363,296080479788.81036
2024-11-05,2395.9472139132804,2395.9472139132804,2395.9472139132804,2395.9472139132804,17316680977.698635,288417039274.4664
2024-11-06,2422.368479855642,2422.368479855642,2422.368479855642,2422.368479855642,18024855703.904736,291680535424.015
2024-11-07,2720.6217450068793,2720.6217450068793,2720.6217450068793,2720.6217450068793,42388106411.06861,327447580506.6538
2024-11-08,2894.9718733838376,2894.9718733838376,2894.9718733838376,2894.9718733838376,36844374455.9351,348640981227.00085
2024-11-09,2960.9593369382137,2960.9593369382137,2960.9593369382137,2960.9593369382137,33688997426.40259,356482981903.24994
2024-11-10,3130.035524073996,3130.035524073996,3130.035524073996,3130.035524073996,30583711140.36284,376942816358.42664
2024-11-11,3191.9044555518153,3191.9044555518153,3191.9044555518153,3191.9044555518153,47726595161.32535,384143201744.36383
2024-11-12,3372.7914863430115,3372.7914863430115,3372.7914863430115,3372.7914863430115,62390436438.24982,407462829811.2162
2024-11-13,3260.934386131155,3260.934386131155,3260.934386131155,3260.934386131155,60074013245.45247,392233485413.7434
2024-11-14,3191.8991843987947,3191.8991843987947,3191.8991843987947,3191.8991843987947,65592582441.25777,384320615296.6757
2024-11-15,3059.812296932496,3059.812296932496,3059.812296932496,3059.812296932496,37531565153.535194,367484509623.6447
2024-11-16,3093.913043390382,3093.913043390382,3093.913043390382,3093.913043390382,33076552515.401417,372487751993.49884
2024-11-17,3133.8802234191417,3133.8802234191417,3133.8802234191417,3133.8802234191417,26503107468.25979,376904025324.19116
2024-11-18,3075.534532601624,3075.534532601624,3075.534532601624,3075.534532601624,28547657381.28478,370225690651.5099
2024-11-19,3209.4239073326826,3209.4239073326826,3209.4239073326826,3209.4239073326826,35364731417.99857,386129534586.85486
2024-11-20,3112.9098010150224,3112.9098010150224,3112.9098010150224,3112.9098010150224,29767245881.040333,374925759373.2606
2024-11-21,3075.193856649331,3075.193856649331,3075.193856649331,3075.193856649331,29508936260.346874,370266265216.9245
2024-11-22,3365.9369715466096,3365.9369715466096,3365.9369715466096,3365.9369715466096,55714132904.97961,405284044226.11957
2024-11-23,3327.7571951719624,3327.7571951719624,3327.7571951719624,3327.7571951719624,36536922518.79305,400787854559.3274
2024-11-24,3394.036961782547,3394.036961782547,3394.036961782547,3394.036961782547,42885423857.47691,408448492183.1955
2024-11-25,3368.7027619429946,3368.7027619429946,3368.7027619429946,3368.7027619429946,30123422893.99126,405718851021.4928
2024-11-26,3417.291223691937,3417.291223691937,3417.291223691937,3417.291223691937,53625394443.87371,411314588853.17755
2024-11-27,3325.636532587645,3325.636532587645,3325.636532587645,3325.636532587645,41896722105.13149,400706261382.18384
2024-11-28,3666.1884904377557,3666.1884904377557,3666.1884904377557,3666.1884904377557,48465294233.32744,441632729137.7082
2024-11-29,3579.2407862474997,3579.2407862474997,3579.2407862474997,3579.2407862474997,33082767875.13153,431207272220.64014
2024-11-30,3598.1933212253616,3598.1933212253616,3598.1933212253616,3598.1933212253616,28800628431.21762,433361301691.3607
2024-12-01,3709.9094391073327,3709.9094391073327,3709.9094391073327,3709.9094391073327,31961998508.230377,446851521665.9131
2024-12-02,3708.8072387383017,3708.8072387383017,3708.8072387383017,3708.8072387383017,29705280034.459038,446664514864.58777
2024-12-03,3643.855375704235,3643.855375704235,3643.855375704235,3643.855375704235,49031522663.40944,438825980701.30023
2024-12-04,3625.7104579497204,3625.7104579497204,3625.7104579497204,3625.7104579497204,39557549415.34987,436691206026.36835
2024-12-05,3839.443460715871,3839.443460715871,3839.443460715871,3839.443460715871,59744855714.19937,462490222624.56714
