date,Open,High,Low,Close,Volume,MarketCap
2025-02-23,0.24678169113005893,0.24678169113005893,0.24678169113005893,0.24678169113005893,926901594.978119,36553261422.55376
2025-02-24,0.2431098393793032,0.2431098393793032,0.2431098393793032,0.2431098393793032,695340046.2485528,35993016889.55571
2025-02-25,0.2101870624303527,0.2101870624303527,0.2101870624303527,0.2101870624303527,2386904163.7483587,31057933809.529675
2025-02-26,0.21132376439777223,0.21132376439777223,0.21132376439777223,0.21132376439777223,3294992146.5006976,31297049624.810658
2025-02-27,0.2025677647833549,0.2025677647833549,0.2025677647833549,0.2025677647833549,2010954339.9928348,30005439354.273045
2025-02-28,0.20687435148382985,0.20687435148382985,0.20687435148382985,0.20687435148382985,1358019956.56816,30625263535.15811
2025-03-01,0.202090703165187,0.202090703165187,0.202090703165187,0.202090703165187,2576697271.018344,29923842132.369896
2025-03-02,0.2063643318249469,0.2063643318249469,0.2063643318249469,0.2063643318249469,1157646034.496794,30553755358.248043
2025-03-03,0.23984826270128182,0.23984826270128182,0.23984826270128182,0.23984826270128182,3097274702.4251013,35490734904.304985
2025-03-04,0.1992080202369079,0.1992080202369079,0.1992080202369079,0.1992080202369079,2740809895.9767084,29478814181.84413
2025-03-05,0.19921021819753496,0.19921021819753496,0.19921021819753496,0.19921021819753496,2339671816.89161,29486719912.765648
2025-03-06,0.2047254361049545,0.2047254361049545,0.2047254361049545,0.2047254361049545,1407399493.6843045,30372562019.722427
2025-03-07,0.20179543870507013,0.20179543870507013,0.20179543870507013,0.20179543870507013,1745673856.792128,29909473228.63224
2025-03-08,0.19818899754056155,0.19818899754056155,0.19818899754056155,0.19818899754056155,1799280522.9607399,29344409114.79347
2025-03-09,0.1920085565173097,0.1920085565173097,0.1920085565173097,0.1920085565173097,920959171.3325987,28463472615.689545
2025-03-10,0.16781880397573898,0.16781880397573898,0.16781880397573898,0.16781880397573898,1740953627.9304154,24907553213.57859
2025-03-11,0.1547380234116144,0.1547380234116144,0.1547380234116144,0.1547380234116144,2314515671.2670493,22967908412.457058
2025-03-12,0.16453862742792452,0.16453862742792452,0.16453862742792452,0.16453862742792452,2372987953.769865,24423796970.680458
2025-03-13,0.17243693431666607,0.17243693431666607,0.17243693431666607,0.17243693431666607,1624350642.4645834,25550714731.497646
2025-03-14,0.1649488685474606,0.1649488685474606,0.1649488685474606,0.1649488685474606,1450396811.6367147,24473177707.891407
2025-03-15,0.1718195561000062,0.1718195561000062,0.1718195561000062,0.1718195561000062,1034276360.1389003,25500418386.69835
2025-03-16,0.1761459784539959,0.1761459784539959,0.1761459784539959,0.1761459784539959,720298076.7908576,26145240613.72014
2025-03-17,0.16830195397278094,0.16830195397278094,0.16830195397278094,0.16830195397278094,927114505.6414578,24983784095.335926
2025-03-18,0.1736204186748998,0.1736204186748998,0.1736204186748998,0.1736204186748998,1018336232.4544977,25780933531.33528
2025-03-19,0.16827610995428421,0.16827610995428421,0.16827610995428421,0.16827610995428421,1069389407.6757383,24944528516.753197
2025-03-20,0.17800348456939283,0.17800348456939283,0.17800348456939283,0.17800348456939283,1320951169.9347699,26442796451.105247
2025-03-21,0.1695621495268066,0.1695621495268066,0.1695621495268066,0.1695621495268066,1038017898.997562,25198496224.975834
2025-03-22,0.1670057513578968,0.1670057513578968,0.1670057513578968,0.1670057513578968,762513837.5823433,24802337475.666485
2025-03-23,0.16721240679915322,0.16721240679915322,0.16721240679915322,0.16721240679915322,436636928.7216825,24809123674.004166
2025-03-24,0.17217769230516256,0.1821707449045928,0.17217769230516256,0.1821707449045928,1229964668.7088258,27042893864.264687
