date,Open,High,Low,Close,Volume,MarketCap
2025-02-25,2503.103420098605,2503.103420098605,2503.103420098605,2503.103420098605,31014455208.756138,301769340440.05
2025-02-26,2495.315451693047,2495.315451693047,2495.315451693047,2495.315451693047,42875934003.323944,301064649480.5458
2025-02-27,2325.853934699374,2325.853934699374,2325.853934699374,2325.853934699374,28109120496.698666,280668025121.2334
2025-02-28,2305.3229378029837,2305.3229378029837,2305.3229378029837,2305.3229378029837,89259450649.58,277936135130.74036
2025-03-01,2235.204208608959,2235.204208608959,2235.204208608959,2235.204208608959,32905594283.00643,269516471615.1616
2025-03-02,2212.8243514969954,2212.8243514969954,2212.8243514969954,2212.8243514969954,16103021679.018568,266823935338.2421
2025-03-03,2517.3382391622977,2517.3382391622977,2517.3382391622977,2517.3382391622977,37907412347.33495,303306117779.7704
2025-03-04,2148.199533470228,2148.199533470228,2148.199533470228,2148.199533470228,33501080617.480988,259111889993.75626
2025-03-05,2171.496943535016,2171.496943535016,2171.496943535016,2171.496943535016,35524086282.76523,261805780842.5489
2025-03-06,2241.3841149187283,2241.3841149187283,2241.3841149187283,2241.3841149187283,22236307931.758247,270490243838.00568
2025-03-07,2202.3207363495417,2202.3207363495417,2202.3207363495417,2202.3207363495417,19895800679.328133,265270135615.0983
2025-03-08,2140.7498089428914,2140.7498089428914,2140.7498089428914,2140.7498089428914,21716710066.08888,257899503839.8083
2025-03-09,2199.9995000805707,2199.9995000805707,2199.9995000805707,2199.9995000805707,11257666715.795546,265129957012.69815
2025-03-10,2017.265460184326,2017.265460184326,2017.265460184326,2017.265460184326,17577023963.685375,243298514477.01385
2025-03-11,1879.1231054991026,1879.1231054991026,1879.1231054991026,1879.1231054991026,36577317615.21765,226713493940.29108
2025-03-12,1921.3099227587034,1921.3099227587034,1921.3099227587034,1921.3099227587034,30046602111.893852,232024934655.6445
2025-03-13,1910.6551381032464,1910.6551381032464,1910.6551381032464,1910.6551381032464,24499314730.70381,230443739229.907
2025-03-14,1862.7949366490388,1862.7949366490388,1862.7949366490388,1862.7949366490388,19212414462.181553,224658866951.8703
2025-03-15,1910.6662703455045,1910.6662703455045,1910.6662703455045,1910.6662703455045,12949972214.265629,230476916425.01935
2025-03-16,1939.7856881721348,1939.7856881721348,1939.7856881721348,1939.7856881721348,6944891086.050841,233970291611.3664
2025-03-17,1887.7643429692785,1887.7643429692785,1887.7643429692785,1887.7643429692785,9486242392.181334,227688957214.28125
2025-03-18,1929.1833577618722,1929.1833577618722,1929.1833577618722,1929.1833577618722,11251166846.249075,232725366276.39935
2025-03-19,1932.7964059050657,1932.7964059050657,1932.7964059050657,1932.7964059050657,10887619567.393353,233152161415.72287
2025-03-20,2060.728601068271,2060.728601068271,2060.728601068271,2060.728601068271,20374739988.65224,248434080718.19073
2025-03-21,1980.831780524645,1980.831780524645,1980.831780524645,1980.831780524645,14303790085.616615,238984217654.16632
2025-03-22,1964.5293833168294,1964.5293833168294,1964.5293833168294,1964.5293833168294,9890112887.282015,236980043535.89395
2025-03-23,1979.5449257665966,1979.5449257665966,1979.5449257665966,1979.5449257665966,6195605844.536302,238753335160.5841
2025-03-24,2001.0470230951883,2001.0470230951883,2001.0470230951883,2001.0470230951883,7991413702.677865,241404254258.0785
2025-03-25,2077.739325831977,2077.739325831977,2077.739325831977,2077.739325831977,15676451247.546822,250648654235.6259
2025-03-26,2068.598435049149,2068.598435049149,2002.561994580988,2002.561994580988,11968801600.415745,241919296088.85526
