date,Open,High,Low,Close,Volume,MarketCap
2025-02-25,0.6799958032161385,0.6799958032161385,0.6799958032161385,0.6799958032161385,972262987.6922622,24410169191.331997
2025-02-26,0.6826325380000318,0.6826325380000318,0.6826325380000318,0.6826325380000318,1287399753.2045634,24560114281.617443
2025-02-27,0.6446208040699569,0.6446208040699569,0.6446208040699569,0.6446208040699569,849327155.7918012,23183305183.623463
2025-02-28,0.6461286944605975,0.6461286944605975,0.6461286944605975,0.6461286944605975,669250243.5471394,23220098443.23013
2025-03-01,0.6340718656426285,0.6340718656426285,0.6340718656426285,0.6340718656426285,1118264046.534234,22791584461.913403
2025-03-02,0.6582602004111846,0.6582602004111846,0.6582602004111846,0.6582602004111846,536866330.7242426,23630356571.081604
2025-03-03,1.1383401347214195,1.1383401347214195,1.1383401347214195,1.1383401347214195,8117103714.129525,40472166586.52675
2025-03-04,0.8568079668844821,0.8568079668844821,0.8568079668844821,0.8568079668844821,6121517602.290976,30799224328.46031
2025-03-05,0.9435445759037009,0.9435445759037009,0.9435445759037009,0.9435445759037009,4805730104.1507845,33919761564.640938
2025-03-06,0.9757471161760349,0.9757471161760349,0.9757471161760349,0.9757471161760349,3408614285.660695,35109293105.75561
2025-03-07,0.9073460390884619,0.9073460390884619,0.9073460390884619,0.9073460390884619,2330044713.952941,32617678786.52462
2025-03-08,0.8172312446982826,0.8172312446982826,0.8172312446982826,0.8172312446982826,3167511497.123035,29359693731.836388
2025-03-09,0.804467726740253,0.804467726740253,0.804467726740253,0.804467726740253,1059663491.0446923,28882396287.35148
2025-03-10,0.721388146040346,0.721388146040346,0.721388146040346,0.721388146040346,1470024544.8182783,25933534840.21667
2025-03-11,0.6750987117510554,0.6750987117510554,0.6750987117510554,0.6750987117510554,1891276771.2102654,24252710350.12148
2025-03-12,0.7229736562075002,0.7229736562075002,0.7229736562075002,0.7229736562075002,1748603194.8700173,26002378264.908184
2025-03-13,0.736666917455641,0.736666917455641,0.736666917455641,0.736666917455641,1252379796.262997,26487887957.56288
2025-03-14,0.7017276884338084,0.7017276884338084,0.7017276884338084,0.7017276884338084,1127266267.0440097,25224530850.432487
2025-03-15,0.7386527093718266,0.7386527093718266,0.7386527093718266,0.7386527093718266,1018976977.5613898,26569396966.0832
2025-03-16,0.7477933206994789,0.7477933206994789,0.7477933206994789,0.7477933206994789,662909255.5064604,26899724202.787777
2025-03-17,0.7063226566895222,0.7063226566895222,0.7063226566895222,0.7063226566895222,751357270.2720457,25402420361.681767
2025-03-18,0.7182475371685878,0.7182475371685878,0.7182475371685878,0.7182475371685878,712181990.225473,25825294460.95307
2025-03-19,0.7028326612501901,0.7028326612501901,0.7028326612501901,0.7028326612501901,668445029.95217,25280080924.03958
2025-03-20,0.7454676924079612,0.7454676924079612,0.7454676924079612,0.7454676924079612,1064981080.1987456,26801201326.88525
2025-03-21,0.7177817989305744,0.7177817989305744,0.7177817989305744,0.7177817989305744,892747061.1771692,25805383367.453144
2025-03-22,0.7042253265879588,0.7042253265879588,0.7042253265879588,0.7042253265879588,611407466.4808869,25345171165.13543
2025-03-23,0.7004888130724237,0.7004888130724237,0.7004888130724237,0.7004888130724237,431734884.85975003,25197460837.91379
2025-03-24,0.708589878997602,0.708589878997602,0.708589878997602,0.708589878997602,559800879.933612,25514716935.31787
2025-03-25,0.7299608913945431,0.7299608913945431,0.7299608913945431,0.7299608913945431,911524424.8464735,26243814222.597847
2025-03-26,0.7456209405094492,0.7456209405094492,0.7274873542283233,0.7274873542283233,936012214.6390593,26212077436.948265
