date,Open,High,Low,Close,Volume,MarketCap
2024-09-28,0.4022917151536981,0.4022917151536981,0.4022917151536981,0.4022917151536981,395203089.41805434,14352835345.22958
2024-09-29,0.4012393022942459,0.4012393022942459,0.4012393022942459,0.4012393022942459,272918861.6009529,14305918208.527775
2024-09-30,0.3974742599990274,0.3974742599990274,0.3974742599990274,0.3974742599990274,244016822.26592344,14188309271.84096
2024-10-01,0.37265657826365545,0.37265657826365545,0.37265657826365545,0.37265657826365545,349391516.60278124,13296054897.130487
2024-10-02,0.35241561406062927,0.35241561406062927,0.35241561406062927,0.35241561406062927,541081251.7659637,12588413193.12854
2024-10-03,0.34377113266904974,0.34377113266904974,0.34377113266904974,0.34377113266904974,426784763.95760715,12270974712.818731
2024-10-04,0.3447757449502893,0.3447757449502893,0.3447757449502893,0.3447757449502893,375066204.5116609,12302322132.114895
2024-10-05,0.35169217146819426,0.35169217146819426,0.35169217146819426,0.35169217146819426,278288167.05127186,12543974932.79398
2024-10-06,0.35085767943930835,0.35085767943930835,0.35085767943930835,0.35085767943930835,186601576.18567607,12520996098.190609
2024-10-07,0.35722039594548466,0.35722039594548466,0.35722039594548466,0.35722039594548466,192363432.23444387,12764428581.999443
2024-10-08,0.35134274283380784,0.35134274283380784,0.35134274283380784,0.35134274283380784,325165438.4848151,12564701546.296803
2024-10-09,0.3446503186237537,0.3446503186237537,0.3446503186237537,0.3446503186237537,279076786.92096597,12312847623.786222
2024-10-10,0.3397857069963388,0.3397857069963388,0.3397857069963388,0.3397857069963388,293734918.3103856,12131196678.289976
2024-10-11,0.33856687446150163,0.33856687446150163,0.33856687446150163,0.33856687446150163,242902644.31599545,12077698174.047966
2024-10-12,0.3511153738504752,0.3511153738504752,0.3511153738504752,0.3511153738504752,241728188.27564937,12540753800.073837
2024-10-13,0.35324078265088743,0.35324078265088743,0.35324078265088743,0.35324078265088743,190575001.33778286,12611074103.193417
2024-10-14,0.3478700854188225,0.3478700854188225,0.3478700854188225,0.3478700854188225,228691731.28123942,12419109021.91589
2024-10-15,0.36343770186385754,0.36343770186385754,0.36343770186385754,0.36343770186385754,371044074.39071107,12983133494.08745
2024-10-16,0.3580945584980384,0.3580945584980384,0.3580945584980384,0.3580945584980384,507364293.6551608,12791403176.443624
